code;pairCode;name;xmlFeedName;
"AMDGAMER6700XT/BQPB501DX-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/CMMBTD500-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/COR300D-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/COR3500X-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/COR3500X-W";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/DF2100-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/DK431-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/DRX70-W";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/DS900AIR-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/DS900AIR-W";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/DY451P-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/DY451P-W";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/END300-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/FRCNORTH-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/FRCPOP-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/FRCPOPXLS-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/JD41S-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/MSI100P";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/NZXTH5-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/NZXTH6F-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/NZXTH7F-W";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/TH285-B";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"AMDGAMER6700XT/TH285-W";"9";"HelloComp AMD GAMER 6700 XT";"HelloComp AMD GAMER 6700 XT/DRX70-W";
"018590";;"Havit GAMENOTE H2232D RGB USB 3,5 mm";"Havit Gamenote H2232D";
"019320";;"Havit GAMENOTE MS1007CM Black";"Havit Gamenote MS1007CM";
"026604";;"Havit H656d RGB";"Havit Gamenote H656d";
"032721";;"HAVIT SK202 2.0 RGB (Black)";"Havit SK202, černé";
"034014";;"Dareu LM115G 2.4G 800-1600 DPI (Pink)";"Dareu LM115G Pink";
"048602";;"Delux M618Mini DB BT+2.4G 2400DPI (Pink)";"Delux M618Mini DB růžová";
"053931";;"ONIKUMA X26 Pink";"Onikuma X26";
"053945";;"ONIKUMA B60 Black";"Onikuma B360";
"055090";;"SVEN SPS-517, 6W (Black)";"Sven SPS-517";
"053965";;"ONIKUMA CW905 Pink";"ONIKUMA CW905 pink";
"057208";;"ONIKUMA X15Pro Pink";"Onikuma X15 Pro";
"20TK0003FE";;"Lenovo ThinkPad X1 Extreme Gen 3 (20TK0003FE) 15.6""";"";
"AMDGAMER3070TI/BITNOVA";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/BQPB500FX-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/BQPB501DX-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/CMMBTD500-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/COR300D-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/COR3500X-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/COR3500X-W";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/DF2100-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/DK431-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/DRX70-W";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/DS900AIR-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/DS900AIR-W";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/DY451P-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/DY451P-W";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/END300-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/FRCNORTH-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/FRCPOP-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/FRCPOPXLS-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/JD41S-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/MSI100P";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/NZXTH5-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/NZXTH6F-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/NZXTH7F-W";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/TH285-B";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"AMDGAMER3070TI/TH285-W";"10";"HelloComp AMD GAMER 3070 Ti";"HelloComp AMD GAMER 3070 Ti/DK431-B";
"E231";;"HP EliteDisplay E231 23""";"HP EliteDisplay E231 - LED monitor 23""";
"027506";;"darkFlash C6 3v1 RGB 120x120 (Black)";"Darkflash C6 RGB Computer Fan Set 3 ks";
"030470";;"Havit MS956 RGB";"Havit Gamenote MS956";
"032318";;"Havit KB486L RGB";"Havit Gamenote KB486L";
"032797";;"3v1 Aigo AR12 ARGB 120x120 (Black)";"Aigo AR12 3v1 120x120 černá";
"VX2758";;"Viewsonic VX2758-2KP-MHD 27""";"";
"033822";;"Havit MP847 (Pink)";"Havit MP847 (růžová)";
"VX2718";;"ViewSonic VX2718-PC-MHD Gaming 27”";"";
"20TK002CUS";;"Lenovo ThinkPad X1 Extreme Gen 3 (20TK002CUS) 15.6""";"";
"EL2870U";;"BenQ EL2870U 28""";"";
"053956";;"ONIKUMA M180 pro";"Onikuma M180 PRO";
"055433";;"darkFlash FLEX 800";"Gaming Mousepad Darkflash FLEX 800";
"021998";;"Baseus Cafule 4KHDMI Male To 4KHDMI Male Adapter Cable 5m - černý";"Baseus CADKLF-H01";
"022993";;"Baseus 2x HDMI 2.0 4K 60Hz, 3D, HDR, 18 Gb/s, 1 m (černý)";"Baseus CAKGQ-A01";
"024066";;"Havit KB856L RGB";"Havit Gamenote KB856L";
"035325";;"Havit GK59";"Havit GK59";
"025718";;"Havit GK55 RGB";"Havit GK55";
"052009";;"Havit GK61 RGB";"Havit Gamenote GK61";
"026187";;"Baseus HDMI 2.1 řady High Definition, 8K 60Hz, 3D, HDR, 48Gbps, 1m (černý)";"Baseus CAKGQ-L01";
"028661";;"Havit KB872 RGB";"Havit Gamenote KB872";
"029640";;"Havit GK58B";"Havit GK58B";
"031314";;"Baseus High Definition Series HDMI 2.1, 8K 60Hz, 3D, HDR, 48Gbps, 2 m (černý)";"Baseus WKGQ000101";
"032719";;"Havit MS997GT (Black)";"Havit Gamenote MS997GT Black";
"033825";;"Havit KB871L RGB (Pink)";"Havit Gamenote KB871L";
"035840";;"Havit KB876L RGB (White)";"Havit Gamenote KB876L";
"045414";;"Havit KB512L PRO (White & Pink)";"Havit Gamenote KB512L PRO";
"045410";;"Havit KB885L RGB (White)";"Havit Gamenote KB885L RGB white";
"052010";;"Havit GK52 RGB";"Mikrofon Havit GK52";
"052012";;"Havit MS959S RGB";"Havit MS959S RGB brown";
"052034";;"Havit KB890L RGB";"Havit Gamenote KB890L RGB";
"056763";;"Havit HV-MS989GT (Silver)";"Havit MS989GT black and silver";
"056352";;"Havit MS1033 (White)";"Havit Gamenote MS1033";
"20TK0049US";;"Lenovo ThinkPad X1 Extreme Gen 3 (20TK0049US) 15.6""";"";
"042034";;"darkFlash DLM21 Mesh (Pink)";"Darkflash DLM21 Mesh Pink";
"018578";;"Havit GAEMNOTE MP860";"Havit Gamenote HV-MP860";
"018579";;"Havit GAMENOTE MP830";"";
"020247";;"Havit Gamenote MS900 (MS760) RGB";"Havit Gamenote MS900";
"020248";;"Havit GAMENOTE H2022U USB 7.1 RGB";"Havit Gamenote H2022U";
"021517";;"Havit HY505";"Havit HY505";
"021521";;"Havit GAMENOTE MS878 RGB";"Havit Gamenote MS878";
"024064";;"Havit MS753 (Black & Red)";"Havit MS753 red";
"026504";;"Dareu EM901 RGB 2.4G";"Dareu EM901";
"027503";;"darkFlash DR12 Pro 5v1 ARGB 120x120 (Black)";"";
"027516";;"darkFlash DM4 ARGB (Black)";"Darkflash DM4";
"029657";;"Havit GAMENOTE H2233d RGB (Pink)";"Herní sluchátka Havit GAMENOTE H2233d RGB (růžová)";
"034317";;"MOFII Sweet 2.4G (Black & Red)";"MOFII Sweet SMK-623387AG Black";
"033821";;"Havit H2008d";"Havit Gamenote H2008d";
"033823";;"Havit MS1026 RGB Pink";"Havit Gamenote MS1026 Pink";
"AMDGAMEREXTREME4090/ASUSRH-GR701";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/CMMBTD500-B";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/COR3500X-B";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/COR3500X-W";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/COR6500X-WSGA";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/CORICL5000T-W";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/DF2100-B";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/DK431-B";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/DS900AIR-B";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/DS900AIR-W";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/DY451P-B";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/DY451P-W";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/FRCPOPXLS-B";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/JD41S-B";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/MONKING95P-B";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/MONKING95P-W";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/MSI100P";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/NZXTH6F-B";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/NZXTH7F-W";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"AMDGAMEREXTREME4090/NZXTH9-B";"11";"HelloComp AMD GAMER Extreme 4090";"HelloComp AMD GAMER Extreme 4090/DK431-B";
"035335";;"2v1 set Havit KB393L (Black)";"Havit Gamenote KB393L";
"037668";;"Havit MS753 (Black & Blue)";"Havit MS753 blue";
"036222";;"Síťový kabel Baseus Ethernet RJ45, 1Gb/s, 10 m (černý)";"Baseus WKJS000201";
"037921";;"Motospeed V30 Black";"Motospeed V30 Black";
"037922";;"Motospeed V70 Black";"Motospeed V70 Black";
"041525";;"Síťový kabel Orico RJ45 Cat.6 Round Ethernet 1 m (černý)";"Orico PUG-C6-10-BK-EP";
"041526";;"Síťový kabel Orico RJ45 Cat.6 Round Ethernet 2 m (černý)";"Orico PUG-C6-20-BK-EP";
"041530";;"Síťový plochý kabel Orico RJ45 Cat.6 Ethernet 1 m (černý)";"Orico PUG-C6B-10-BK-EP";
"041531";;"Síťový plochý kabel Orico RJ45 Cat.6 Ethernet 2 m (černý)";"Orico PUG-C6B-20-BK-EP";
"040190";;"Webová kamera s mikrokamerou Delux DC03 (černá)";"Delux DC03";
"045434";;"OneOdio ProGD";"Oneodio PRO-GD";
"046705";;"Dareu H101X Bluetooth (Black)";"Dareu H101X 6950589913229";
"046711";;"Dareu EH469 USB RGB (Pink)";"Dareu EH469";
"046708";;"Dareu EH732 USB RGB (Yellow)";"Dareu EH732";
"046709";;"Dareu EH732 USB RGB (Red)";"Dareu EH732";
"046710";;"Dareu EH732 USB RGB (Blue)";"Dareu EH732";
"051611";;"EKSA E5000 Pro";"EKSA E5000 Pro";
"053930";;"ONIKUMA X26 Black";"Onikuma X26";
"053938";;"ONIKUMA K9 Pink/Blue";"Onikuma K9";
"053948";;"ONIKUMA ST-2 Black";"Headphone stand ONIKUMA ST-2";
"054582";;"Opletený síťový kabel cat.8 Baseus Ethernet RJ45, 40Gbps, 2m (černý)";"Baseus B0013320C111-03 CAT8, LAN RJ45, Ethernet CAT8 40Gb/s 2000MHz, 2m";
"056766";;"Havit MS1032 (Black)";"Havit Gamenote MS1032";
"054450";;"Havit H653d Camouflage White";"Havit Gamenote H653d";
"052031";;"Havit H2230D (White)";"Havit Gamenote H2230D";
"025716";;"Havit TH650 RGB";"Havit TH650 RGB 025716";
"033570";;"Havit TH610 RGB";"Havit TH610 RGB";
"034145";;"darkFlash C6 3v1 ARGB 120x120 (White)";"Darkflash C6 3v1 120x120 bílá";
"053949";;"ONIKUMA ST-01 Black";"STOJAN NA SLUCHÁTKA ONIKUMA ST-01 black";
"025013";;"GAMING set 4v1 Havit GAMENOTE KB501CM";"Havit GAMENOTE KB501CM";
"057146";;"Havit MS969WB";"Havit Gamenote MS969WB White";
"057159";;"Havit KB881L";"Havit Gamenote KB881L";
"AMDGAMER6800/BITNOVA";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/BQPB500FX-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/BQPB501DX-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/CMMBTD500-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/COR300D-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/COR3500X-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/COR3500X-W";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/DF2100-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/DK431-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/DRX70-W";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/DS900AIR-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/DS900AIR-W";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/DY451P-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/DY451P-W";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/END300-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/FRCNORTH";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/FRCPOP-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/FRCPOPXLS-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/JD41S-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/MSI100P";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/NZXTH5-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/NZXTH6F-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/NZXTH7F-W";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/TH285-B";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800/TH285-W";"12";"HelloComp AMD GAMER 6800";"HelloComp AMD GAMER 6800/DK431-B";
"AMDGAMER6800XT/BITNOVA";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/BQPB500FX-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/BQPB501DX-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/CMMBTD500-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/COR300D-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/COR3500X-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/COR3500X-W";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/DF2100-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/DK431-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/DRX70-W";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/DS900AIR-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/DS900AIR-W";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/DY451P-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/DY451P-W";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/END300-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/FRCNORTH-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/FRCPOP-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/FRCPOPXLS-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/JD41S-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/MSI100P";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/NZXTH5-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/NZXTH6F-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/NZXTH7F-W";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/TH285-B";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMER6800XT/TH285-W";"13";"HelloComp AMD GAMER 6800 XT";"HelloComp AMD GAMER 6800 XT/DK431-B";
"AMDGAMERPRO3090/BITNOVA";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/BQPB500FX-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/BQPB501DX-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/CMMBTD500-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/COR300D-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/COR3500X-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/COR3500X-W";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/DF2100-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/DK431-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/DRX70-W";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/DS900AIR-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/DS900AIR-W";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/DY451P-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/DY451P-W";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/FRCNORTH";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/FRCPOP-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/FRCPOPXLS-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/JD41S-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/MSI100P";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/NZXTH5-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/NZXTH6F-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/NZXTH7F-W";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/TH285-B";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"AMDGAMERPRO3090/TH285-W";"14";"HelloComp AMD GAMER Pro 3090";"HelloComp AMD GAMER Pro 3090/DK431-B";
"INTELGAMERSE65700XT";;"HelloComp Intel GAMER SE6 5700 XT";"";
"INTELGAMERSE6VEGA56";;"HelloComp Intel GAMER SE6 VEGA 56";"";
"RF-Q12CR-W1";;"NZXT F120Q RF-Q12CR-W1 (White)";"";
"RF-D12CF-W1";;"NZXT F120 RGB RF-D12CF-W1 (White)";"";
